ID,Section,Label,Country,Year,Value,Flag,Breakdown,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Italy,2021,1.6,,Moderate,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Cyprus,2021,0.9,,Moderate,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Latvia,2021,2.4,,Moderate,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Lithuania,2021,3.9,,Moderate,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Luxembourg,2021,2.6,,Moderate,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Hungary,2021,2.3,,Moderate,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Malta,2021,1.5,,Moderate,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Netherlands,2021,3.9,,Moderate,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Austria,2021,2.7,,Moderate,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Poland,2021,3.2,,Moderate,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Portugal,2021,4.2,,Moderate,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Romania,2021,1.7,,Moderate,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Slovenia,2021,1.5,,Moderate,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Slovakia,2021,2.8,,Moderate,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Finland,2021,7.9,,Moderate,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Sweden,2021,5.6,,Moderate,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,EU27,2021,1,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Belgium,2021,2,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Bulgaria,2021,0.4,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Czechia,2021,0.9,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Denmark,2021,0.9,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Germany,2021,1,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Estonia,2021,1.4,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Ireland,2021,1.6,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Greece,2021,1.8,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Spain,2021,0.6,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,France,2021,1.4,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Croatia,2021,0.6,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Italy,2021,0.9,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Cyprus,2021,1.1,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Latvia,2021,0.4,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Lithuania,2021,0.8,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Luxembourg,2021,0.2,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Hungary,2021,0.9,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Malta,2021,0.5,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Netherlands,2021,0.6,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Austria,2021,0.6,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Poland,2021,1.1,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Portugal,2021,0.4,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Romania,2021,0.5,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Slovenia,2021,0.8,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Slovakia,2021,0.8,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Finland,2021,1.4,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Sweden,2021,1.3,,Severe,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,EU27,2021,4.4,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Belgium,2021,6.6,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Bulgaria,2021,3.8,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Czechia,2021,3.7,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Denmark,2021,8.4,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Germany,2021,4,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Estonia,2021,7.4,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Ireland,2021,5.3,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Greece,2021,2.3,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Spain,2021,7.2,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,France,2021,4.3,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Croatia,2021,2.8,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Italy,2021,2.5,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Cyprus,2021,2,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Latvia,2021,2.8,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Lithuania,2021,4.7,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Luxembourg,2021,2.8,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Hungary,2021,3.2,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Malta,2021,2,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Netherlands,2021,4.5,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Austria,2021,3.3,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Poland,2021,4.3,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Portugal,2021,4.6,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Romania,2021,2.2,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Slovenia,2021,2.3,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Slovakia,2021,3.6,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Finland,2021,9.3,,Total,,
POVERTY6,Child poverty,Children with limitation in activities due to health problems,Sweden,2021,6.9,,Total,,
HEALTH1,Healthcare,Child mortality rate,EU27,2015,3.6,,Total,,
HEALTH1,Healthcare,Child mortality rate,Belgium,2015,3.3,,Total,,
HEALTH1,Healthcare,Child mortality rate,Bulgaria,2015,6.6,,Total,,
HEALTH1,Healthcare,Child mortality rate,Czechia,2015,2.5,,Total,,
HEALTH1,Healthcare,Child mortality rate,Denmark,2015,3.7,,Total,,
HEALTH1,Healthcare,Child mortality rate,Germany,2015,3.3,,Total,,
HEALTH1,Healthcare,Child mortality rate,Estonia,2015,2.5,,Total,,
HEALTH1,Healthcare,Child mortality rate,Ireland,2015,3.4,,Total,,
HEALTH1,Healthcare,Child mortality rate,Greece,2015,4,,Total,,
HEALTH1,Healthcare,Child mortality rate,Spain,2015,2.7,,Total,,
HEALTH1,Healthcare,Child mortality rate,France,2015,3.7,,Total,,
HEALTH1,Healthcare,Child mortality rate,Croatia,2015,4.1,,Total,,
HEALTH1,Healthcare,Child mortality rate,Italy,2015,2.9,,Total,,
HEALTH1,Healthcare,Child mortality rate,Cyprus,2015,2.7,,Total,,
HEALTH1,Healthcare,Child mortality rate,Latvia,2015,4.1,,Total,,
HEALTH1,Healthcare,Child mortality rate,Lithuania,2015,4.2,,Total,,
HEALTH1,Healthcare,Child mortality rate,Luxembourg,2015,2.8,,Total,,
HEALTH1,Healthcare,Child mortality rate,Hungary,2015,4.2,,Total,,
HEALTH1,Healthcare,Child mortality rate,Malta,2015,5.8,,Total,,
HEALTH1,Healthcare,Child mortality rate,Netherlands,2015,3.3,,Total,,
HEALTH1,Healthcare,Child mortality rate,Austria,2015,3.1,,Total,,
HEALTH1,Healthcare,Child mortality rate,Poland,2015,4,,Total,,
HEALTH1,Healthcare,Child mortality rate,Portugal,2015,2.9,,Total,,
HEALTH1,Healthcare,Child mortality rate,Romania,2015,7.5,,Total,,
HEALTH1,Healthcare,Child mortality rate,Slovenia,2015,1.6,,Total,,
HEALTH1,Healthcare,Child mortality rate,Slovakia,2015,5.1,,Total,,
HEALTH1,Healthcare,Child mortality rate,Finland,2015,1.7,,Total,,
HEALTH1,Healthcare,Child mortality rate,Sweden,2015,2.5,,Total,,
HEALTH1,Healthcare,Child mortality rate,EU27,2016,3.6,,Total,,
HEALTH1,Healthcare,Child mortality rate,Belgium,2016,3.2,,Total,,
HEALTH1,Healthcare,Child mortality rate,Bulgaria,2016,6.5,,Total,,
HEALTH1,Healthcare,Child mortality rate,Czechia,2016,2.8,,Total,,
HEALTH1,Healthcare,Child mortality rate,Denmark,2016,3.1,,Total,,
HEALTH1,Healthcare,Child mortality rate,Germany,2016,3.4,,Total,,
HEALTH1,Healthcare,Child mortality rate,Estonia,2016,2.3,,Total,,
HEALTH1,Healthcare,Child mortality rate,Ireland,2016,3,,Total,,
HEALTH1,Healthcare,Child mortality rate,Greece,2016,4.2,,Total,,
HEALTH1,Healthcare,Child mortality rate,Spain,2016,2.7,,Total,,
HEALTH1,Healthcare,Child mortality rate,France,2016,3.7,,Total,,
HEALTH1,Healthcare,Child mortality rate,Croatia,2016,4.3,,Total,,
HEALTH1,Healthcare,Child mortality rate,Italy,2016,2.8,,Total,,
HEALTH1,Healthcare,Child mortality rate,Cyprus,2016,2.6,,Total,,
HEALTH1,Healthcare,Child mortality rate,Latvia,2016,3.7,,Total,,
HEALTH1,Healthcare,Child mortality rate,Lithuania,2016,4.5,,Total,,
HEALTH1,Healthcare,Child mortality rate,Luxembourg,2016,3.8,,Total,,
HEALTH1,Healthcare,Child mortality rate,Hungary,2016,3.9,,Total,,
HEALTH1,Healthcare,Child mortality rate,Malta,2016,7.4,,Total,,
HEALTH1,Healthcare,Child mortality rate,Netherlands,2016,3.5,,Total,,
HEALTH1,Healthcare,Child mortality rate,Austria,2016,3.1,,Total,,
HEALTH1,Healthcare,Child mortality rate,Poland,2016,4,,Total,,
HEALTH1,Healthcare,Child mortality rate,Portugal,2016,3.2,,Total,,
HEALTH1,Healthcare,Child mortality rate,Romania,2016,6.8,,Total,,
HEALTH1,Healthcare,Child mortality rate,Slovenia,2016,2,,Total,,
HEALTH1,Healthcare,Child mortality rate,Slovakia,2016,5.4,,Total,,
HEALTH1,Healthcare,Child mortality rate,Finland,2016,1.9,,Total,,
HEALTH1,Healthcare,Child mortality rate,Sweden,2016,2.5,,Total,,
HEALTH1,Healthcare,Child mortality rate,EU27,2017,3.5,,Total,,
HEALTH1,Healthcare,Child mortality rate,Belgium,2017,3.6,,Total,,
HEALTH1,Healthcare,Child mortality rate,Bulgaria,2017,6.4,,Total,,
HEALTH1,Healthcare,Child mortality rate,Czechia,2017,2.7,,Total,,
HEALTH1,Healthcare,Child mortality rate,Denmark,2017,3.8,,Total,,
HEALTH1,Healthcare,Child mortality rate,Germany,2017,3.3,,Total,,
HEALTH1,Healthcare,Child mortality rate,Estonia,2017,2.3,,Total,,
HEALTH1,Healthcare,Child mortality rate,Ireland,2017,3,,Total,,
HEALTH1,Healthcare,Child mortality rate,Greece,2017,3.5,,Total,,
HEALTH1,Healthcare,Child mortality rate,Spain,2017,2.7,,Total,,
HEALTH1,Healthcare,Child mortality rate,France,2017,3.9,,Total,,
HEALTH1,Healthcare,Child mortality rate,Croatia,2017,4,,Total,,
HEALTH1,Healthcare,Child mortality rate,Italy,2017,2.7,,Total,,
HEALTH1,Healthcare,Child mortality rate,Cyprus,2017,1.3,,Total,,
HEALTH1,Healthcare,Child mortality rate,Latvia,2017,4.1,,Total,,
HEALTH1,Healthcare,Child mortality rate,Lithuania,2017,3,,Total,,
HEALTH1,Healthcare,Child mortality rate,Luxembourg,2017,3.2,,Total,,
HEALTH1,Healthcare,Child mortality rate,Hungary,2017,3.5,,Total,,
HEALTH1,Healthcare,Child mortality rate,Malta,2017,6.7,,Total,,
HEALTH1,Healthcare,Child mortality rate,Netherlands,2017,3.6,,Total,,
HEALTH1,Healthcare,Child mortality rate,Austria,2017,2.9,,Total,,
HEALTH1,Healthcare,Child mortality rate,Poland,2017,4,,Total,,
HEALTH1,Healthcare,Child mortality rate,Portugal,2017,2.7,,Total,,
HEALTH1,Healthcare,Child mortality rate,Romania,2017,6.5,,Total,,
HEALTH1,Healthcare,Child mortality rate,Slovenia,2017,2.1,,Total,,
HEALTH1,Healthcare,Child mortality rate,Slovakia,2017,4.5,,Total,,
HEALTH1,Healthcare,Child mortality rate,Finland,2017,2,,Total,,
HEALTH1,Healthcare,Child mortality rate,Sweden,2017,2.4,,Total,,
HEALTH1,Healthcare,Child mortality rate,EU27,2018,3.4,,Total,,
HEALTH1,Healthcare,Child mortality rate,Belgium,2018,3.8,,Total,,
HEALTH1,Healthcare,Child mortality rate,Bulgaria,2018,5.8,,Total,,
HEALTH1,Healthcare,Child mortality rate,Czechia,2018,2.6,,Total,,
HEALTH1,Healthcare,Child mortality rate,Denmark,2018,3.7,,Total,,
HEALTH1,Healthcare,Child mortality rate,Germany,2018,3.2,,Total,,
HEALTH1,Healthcare,Child mortality rate,Estonia,2018,1.6,,Total,,
HEALTH1,Healthcare,Child mortality rate,Ireland,2018,2.9,,Total,,
HEALTH1,Healthcare,Child mortality rate,Greece,2018,3.5,,Total,,
HEALTH1,Healthcare,Child mortality rate,Spain,2018,2.7,,Total,,
HEALTH1,Healthcare,Child mortality rate,France,2018,3.8,,Total,,
HEALTH1,Healthcare,Child mortality rate,Croatia,2018,4.2,,Total,,
HEALTH1,Healthcare,Child mortality rate,Italy,2018,2.8,,Total,,
HEALTH1,Healthcare,Child mortality rate,Cyprus,2018,2.4,,Total,,
HEALTH1,Healthcare,Child mortality rate,Latvia,2018,3.2,,Total,,
HEALTH1,Healthcare,Child mortality rate,Lithuania,2018,3.4,,Total,,
HEALTH1,Healthcare,Child mortality rate,Luxembourg,2018,4.3,,Total,,
HEALTH1,Healthcare,Child mortality rate,Hungary,2018,3.3,,Total,,
HEALTH1,Healthcare,Child mortality rate,Malta,2018,5.6,,Total,,
HEALTH1,Healthcare,Child mortality rate,Netherlands,2018,3.5,,Total,,
HEALTH1,Healthcare,Child mortality rate,Austria,2018,2.7,,Total,,
HEALTH1,Healthcare,Child mortality rate,Poland,2018,3.8,,Total,,
HEALTH1,Healthcare,Child mortality rate,Portugal,2018,3.3,,Total,,
HEALTH1,Healthcare,Child mortality rate,Romania,2018,6,,Total,,
HEALTH1,Healthcare,Child mortality rate,Slovenia,2018,1.7,,Total,,
HEALTH1,Healthcare,Child mortality rate,Slovakia,2018,5,,Total,,
HEALTH1,Healthcare,Child mortality rate,Finland,2018,2.1,,Total,,
HEALTH1,Healthcare,Child mortality rate,Sweden,2018,2,,Total,,
HEALTH1,Healthcare,Child mortality rate,EU27,2019,3.4,,Total,,
HEALTH1,Healthcare,Child mortality rate,Belgium,2019,3.7,,Total,,
HEALTH1,Healthcare,Child mortality rate,Bulgaria,2019,5.6,,Total,,
HEALTH1,Healthcare,Child mortality rate,Czechia,2019,2.6,,Total,,
HEALTH1,Healthcare,Child mortality rate,Denmark,2019,3,,Total,,
HEALTH1,Healthcare,Child mortality rate,Germany,2019,3.2,,Total,,
HEALTH1,Healthcare,Child mortality rate,Estonia,2019,1.6,,Total,,
HEALTH1,Healthcare,Child mortality rate,Ireland,2019,2.8,,Total,,
HEALTH1,Healthcare,Child mortality rate,Greece,2019,3.7,,Total,,
HEALTH1,Healthcare,Child mortality rate,Spain,2019,2.6,,Total,,
HEALTH1,Healthcare,Child mortality rate,France,2019,3.8,,Total,,
HEALTH1,Healthcare,Child mortality rate,Croatia,2019,4,,Total,,
HEALTH1,Healthcare,Child mortality rate,Italy,2019,2.4,,Total,,
HEALTH1,Healthcare,Child mortality rate,Cyprus,2019,2.6,,Total,,
HEALTH1,Healthcare,Child mortality rate,Latvia,2019,3.4,,Total,,
HEALTH1,Healthcare,Child mortality rate,Lithuania,2019,3.3,,Total,,
HEALTH1,Healthcare,Child mortality rate,Luxembourg,2019,4.7,,Total,,
HEALTH1,Healthcare,Child mortality rate,Hungary,2019,3.6,,Total,,
HEALTH1,Healthcare,Child mortality rate,Malta,2019,6.7,,Total,,
HEALTH1,Healthcare,Child mortality rate,Netherlands,2019,3.6,,Total,,
HEALTH1,Healthcare,Child mortality rate,Austria,2019,2.9,,Total,,
HEALTH1,Healthcare,Child mortality rate,Poland,2019,3.8,,Total,,
HEALTH1,Healthcare,Child mortality rate,Portugal,2019,2.8,,Total,,
HEALTH1,Healthcare,Child mortality rate,Romania,2019,5.8,,Total,,
HEALTH1,Healthcare,Child mortality rate,Slovenia,2019,2.1,,Total,,
HEALTH1,Healthcare,Child mortality rate,Slovakia,2019,5.1,,Total,,
HEALTH1,Healthcare,Child mortality rate,Finland,2019,2.1,,Total,,
HEALTH1,Healthcare,Child mortality rate,Sweden,2019,2.1,,Total,,
HEALTH1,Healthcare,Child mortality rate,EU27,2020,3.3,,Total,,
HEALTH1,Healthcare,Child mortality rate,Belgium,2020,3.3,,Total,,
HEALTH1,Healthcare,Child mortality rate,Bulgaria,2020,5.1,,Total,,
HEALTH1,Healthcare,Child mortality rate,Czechia,2020,2.3,,Total,,
HEALTH1,Healthcare,Child mortality rate,Denmark,2020,3.2,,Total,,
HEALTH1,Healthcare,Child mortality rate,Germany,2020,3.1,,Total,,
HEALTH1,Healthcare,Child mortality rate,Estonia,2020,1.4,,Total,,
HEALTH1,Healthcare,Child mortality rate,Ireland,2020,3,,Total,,
HEALTH1,Healthcare,Child mortality rate,Greece,2020,3.2,,Total,,
HEALTH1,Healthcare,Child mortality rate,Spain,2020,2.6,,Total,,
HEALTH1,Healthcare,Child mortality rate,France,2020,3.6,,Total,,
HEALTH1,Healthcare,Child mortality rate,Croatia,2020,4,,Total,,
HEALTH1,Healthcare,Child mortality rate,Italy,2020,2.4,,Total,,
HEALTH1,Healthcare,Child mortality rate,Cyprus,2020,2.1,,Total,,
HEALTH1,Healthcare,Child mortality rate,Latvia,2020,3.5,,Total,,
HEALTH1,Healthcare,Child mortality rate,Lithuania,2020,2.8,,Total,,
HEALTH1,Healthcare,Child mortality rate,Luxembourg,2020,4.5,,Total,,
HEALTH1,Healthcare,Child mortality rate,Hungary,2020,3.4,,Total,,
HEALTH1,Healthcare,Child mortality rate,Malta,2020,3.9,,Total,,
HEALTH1,Healthcare,Child mortality rate,Netherlands,2020,3.8,,Total,,
HEALTH1,Healthcare,Child mortality rate,Austria,2020,3.1,,Total,,
HEALTH1,Healthcare,Child mortality rate,Poland,2020,3.6,,Total,,
HEALTH1,Healthcare,Child mortality rate,Portugal,2020,2.4,,Total,,
HEALTH1,Healthcare,Child mortality rate,Romania,2020,5.6,,Total,,
HEALTH1,Healthcare,Child mortality rate,Slovenia,2020,2.2,,Total,,
HEALTH1,Healthcare,Child mortality rate,Slovakia,2020,5.1,,Total,,
HEALTH1,Healthcare,Child mortality rate,Finland,2020,1.8,,Total,,
HEALTH1,Healthcare,Child mortality rate,Sweden,2020,2.4,,Total,,
HEALTH1,Healthcare,Child mortality rate,EU27,2021,3.2,,Total,,
HEALTH1,Healthcare,Child mortality rate,Belgium,2021,2.9,,Total,,
HEALTH1,Healthcare,Child mortality rate,Bulgaria,2021,5.6,,Total,,
HEALTH1,Healthcare,Child mortality rate,Czechia,2021,2.2,,Total,,
HEALTH1,Healthcare,Child mortality rate,Denmark,2021,3.1,,Total,,
HEALTH1,Healthcare,Child mortality rate,Germany,2021,3,,Total,,
HEALTH1,Healthcare,Child mortality rate,Estonia,2021,2.2,,Total,,
HEALTH1,Healthcare,Child mortality rate,Ireland,2021,3.2,,Total,,
HEALTH1,Healthcare,Child mortality rate,Greece,2021,3.5,,Total,,
HEALTH1,Healthcare,Child mortality rate,Spain,2021,2.5,,Total,,
HEALTH1,Healthcare,Child mortality rate,France,2021,3.7,,Total,,
HEALTH1,Healthcare,Child mortality rate,Croatia,2021,3.8,,Total,,
HEALTH1,Healthcare,Child mortality rate,Italy,2021,2.3,,Total,,
HEALTH1,Healthcare,Child mortality rate,Cyprus,2021,2.7,,Total,,
HEALTH1,Healthcare,Child mortality rate,Latvia,2021,2.7,,Total,,
HEALTH1,Healthcare,Child mortality rate,Lithuania,2021,3.1,,Total,,
HEALTH1,Healthcare,Child mortality rate,Luxembourg,2021,3.1,,Total,,
HEALTH1,Healthcare,Child mortality rate,Hungary,2021,3.3,,Total,,
HEALTH1,Healthcare,Child mortality rate,Malta,2021,3.9,,Total,,
HEALTH1,Healthcare,Child mortality rate,Netherlands,2021,3.3,,Total,,
HEALTH1,Healthcare,Child mortality rate,Austria,2021,2.7,,Total,,
HEALTH1,Healthcare,Child mortality rate,Poland,2021,3.9,,Total,,
HEALTH1,Healthcare,Child mortality rate,Portugal,2021,2.4,,Total,,
HEALTH1,Healthcare,Child mortality rate,Romania,2021,5.2,,Total,,
HEALTH1,Healthcare,Child mortality rate,Slovenia,2021,1.8,,Total,,
HEALTH1,Healthcare,Child mortality rate,Slovakia,2021,4.9,,Total,,
HEALTH1,Healthcare,Child mortality rate,Finland,2021,1.8,,Total,,
HEALTH1,Healthcare,Child mortality rate,Sweden,2021,1.8,,Total,,
Health2,Healthcare,Share of children who reported feeling low,Austria,2014,7.071067812,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,#N/A,2014,14,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,#N/A,2014,22.5,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Bulgaria,2014,18,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Croatia,2014,19,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Czechia,2014,20,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Denmark,2014,13,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Estonia,2014,22.5,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Finland,2014,11.5,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,France,2014,21,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Germany,2014,13.5,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Greece,2014,24.5,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Hungary,2014,26.5,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Ireland,2014,21,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Italy,2014,40,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Latvia,2014,24,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Lithuania,2014,22,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Luxembourg,2014,25,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Malta,2014,28,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Netherlands,2014,14,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Poland,2014,26,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Portugal,2014,15,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Romania,2014,29.5,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Slovakia,2014,21,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Slovenia,2014,21.5,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Spain,2014,18.5,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Sweden,2014,25,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Austria,2018,18.5,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,#N/A,2018,14.5,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,#N/A,2018,25,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Bulgaria,2018,22,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Croatia,2018,19.5,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Czechia,2018,21.5,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Denmark,2018,13.5,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Estonia,2018,30.5,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Finland,2018,23.5,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,France,2018,18,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Germany,2018,14.5,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Greece,2018,29,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Hungary,2018,31,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Ireland,2018,23,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Italy,2018,40.5,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Latvia,2018,26.5,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Lithuania,2018,23,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Luxembourg,2018,23,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Malta,2018,30.5,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Netherlands,2018,13.5,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Poland,2018,29.5,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Portugal,2018,22,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Romania,2018,34,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Slovakia,2018,15,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Slovenia,2018,23,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Spain,2018,14.5,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Sweden,2018,29,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Austria,2022,25.2,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,#N/A,2022,22.2,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,#N/A,2022,35.6,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Bulgaria,2022,23.9,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Croatia,2022,26.6,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Cyprus,2022,33.2,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Czechia,2022,30.8,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Denmark,2022,18.1,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Estonia,2022,36.8,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Finland,2022,27.6,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,France,2022,25.2,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Germany,2022,30.9,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Greece,2022,42.7,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Hungary,2022,44.3,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Ireland,2022,37.5,,15-year-olds,,
Health2,Healthcare,Share of children who reported feeling low,Italy,2022,55.9,,15-year-olds,,
